accession,label,group,has_location_note,incorrect_repeats,mean_confidence,predicted_labels
Q6DKI7,Membrane,Q6DKI7__597d89821992c780,False,0,0.7634121961785518,Membrane;Membrane
O15178,Nucleus,O15178__239bb7ac44e71466,False,0,0.762542756715157,Nucleus;Nucleus
Q96T58,Nucleus,Q96T58__494a51a306634b8f,True,0,0.7616019505657907,Nucleus;Nucleus
Q9Y2R5,Mitochondrion,Q9Y2R5__fb9600b67149fcaa,False,0,0.7611156269082462,Mitochondrion;Mitochondrion
P33681,Membrane,P33681__a0a87cc578bb7670,False,0,0.7607439615883718,Membrane;Membrane
Q92908,Nucleus,Q92908__036fca82f5301acb,False,0,0.7602573455499347,Nucleus;Nucleus
O14867,Nucleus,O14867__fa8e172c1f63495f,False,0,0.75973786294808,Nucleus;Nucleus
O95180,Membrane,O95180__a64a69646209bd70,True,0,0.7595976447330923,Membrane;Membrane
Q07075,Membrane,P15144__99ba03877f7508cb,False,0,0.758964618680555,Membrane;Membrane
Q9ULX3,Nucleus,Q9ULX3__3f7a0df91c69173f,False,0,0.7587405458624332,Nucleus;Nucleus
P48664,Membrane,P43003__9bd2bb21d4f24d3b,False,0,0.7581793611009406,Membrane;Membrane
Q8WXC3,Cytoplasm,Q8WXC3__18cd11be20b7fa7a,True,0,0.7569795407294353,Cytoplasm;Cytoplasm
P17813,Membrane,P17813__9d83bcc4b07c00cd,False,0,0.7557384364805027,Membrane;Membrane
Q8IY92,Nucleus,Q8IY92__44ef1d7772f1f9cd,True,0,0.755246105800857,Nucleus;Nucleus
P83369,Nucleus,P83369__1de29d2a5450b579,False,0,0.7549846170419964,Nucleus;Nucleus
P0DPK4,Secreted,P0DPK3__e4ebf6e260dae1c7,False,0,0.7549681660904806,Secreted;Secreted
Q8N8U9,Secreted,Q8N8U9__a1c65c47cc2e3783,False,0,0.7546253914742646,Secreted;Secreted
Q9NP94,Membrane,Q9NP94__4a91ea2645efecc4,False,0,0.7546171773276873,Membrane;Membrane
Q04724,Nucleus,Q04724__d271a7594c0d7e0c,True,0,0.754174581468126,Nucleus;Nucleus
P51449,Nucleus,P35398__c904032d7c1bef63,False,0,0.7540922971232871,Nucleus;Nucleus
Q12891,Membrane,Q12891__b30ab8009d187573,False,0,0.7539242452735997,Membrane;Membrane
P17342,Membrane,P17342__8323c5642e8f0c51,False,0,0.7534932451483152,Membrane;Membrane
B3EWF7,Nucleus,B3EWF7__c8d1f7a00eed9479,False,0,0.7532586573291797,Nucleus;Nucleus
A6NF83,Nucleus,A6NF83__21a4565ada232cd9,False,0,0.7530625495015596,Nucleus;Nucleus
D3W0D1,Membrane,D3W0D1__ef38993b3657d74f,False,0,0.7529852880318818,Membrane;Membrane
P11049,Membrane,P11049__ff2bb9bfe0b98b88,False,0,0.7529752161233687,Membrane;Membrane
O43679,Nucleus,O43679__62e8bca7cc8c7f35,False,0,0.7525634571729931,Nucleus;Nucleus
Q9BSA4,Membrane,Q9BSA4__a0c084890237a0a3,False,0,0.7524582724541102,Membrane;Membrane
Q08ET2,Membrane,Q08ET2__92b3734c7620266a,False,0,0.7524548536581468,Membrane;Membrane
Q96RL1,Nucleus,Q96RL1__83084b235b4faef8,True,0,0.7502402713688574,Nucleus;Nucleus
Q13573,Nucleus,Q13573__9b024ea8d7b4f9eb,False,0,0.7500845159558656,Nucleus;Nucleus
P54132,Nucleus,P54132__79f713fb31871db6,True,0,0.7498853866657067,Nucleus;Nucleus
Q92698,Nucleus,Q92698__076621fb418cdba7,False,0,0.749329800047934,Nucleus;Nucleus
P43694,Nucleus,P43694__42903e3d362a1f4b,False,0,0.7492559981541349,Nucleus;Nucleus
Q9H665,Membrane,Q9H665__fd2f28895ec61fe5,False,0,0.748634732926469,Membrane;Membrane
P35367,Membrane,P35367__9112bbed27c42f31,False,0,0.7473768088225817,Membrane;Membrane
P35398,Nucleus,P35398__c904032d7c1bef63,False,0,0.7472538514167943,Nucleus;Nucleus
Q5R3K3,Membrane,Q5R3K3__5c6d832224470267,True,0,0.7463218505363072,Membrane;Membrane
P48509,Membrane,O14817__2fb9a2c82e52a1b2,True,0,0.7448051979118809,Membrane;Membrane
Q96BP3,Nucleus,Q96BP3__a0ef30f6b34d96b9,True,0,0.7444502935266701,Nucleus;Nucleus
Q9ULC4,Cytoplasm,Q9ULC4__d5d0497065ded167,True,0,0.744241927183517,Cytoplasm;Cytoplasm
P08579,Nucleus,P08579__1122100e71d6fd77,False,0,0.7435543677289156,Nucleus;Nucleus
Q96G74,Nucleus,Q96G74__6d6b4b5f03173caa,False,0,0.7435076384641051,Nucleus;Nucleus
P15923,Nucleus,P15884__6e26e4440fbb8877,False,0,0.7425015834319115,Nucleus;Nucleus
P84090,Nucleus,P84090__a152f86cd23fb3bc,False,0,0.7423342151970074,Nucleus;Nucleus
Q9HBJ8,Membrane,Q9HBJ8__99389025de2efb3f,True,0,0.7421393361955734,Membrane;Membrane
Q9NQX1,Nucleus,O60765__7991d51d11a01c75,False,0,0.7409949011250663,Nucleus;Nucleus
Q6UWS5,Mitochondrion,Q6UWS5__8492f904ab6a23ca,False,0,0.7400541325502096,Mitochondrion;Mitochondrion
Q9BWP8,Secreted,Q9BWP8__ad5c2382489687aa,False,0,0.7396827109218973,Secreted;Secreted
P11836,Membrane,P11836__598b359b42a9d884,True,0,0.7388103250465965,Membrane;Membrane
P29459,Secreted,P29459__2ce004e921ab5aaa,False,0,0.7367860068529075,Secreted;Secreted
Q7L590,Nucleus,Q7L590__162db325f2725a70,True,0,0.7365313916487212,Nucleus;Nucleus
Q9UJL9,Nucleus,O60765__7991d51d11a01c75,False,0,0.7362995265584138,Nucleus;Nucleus
P78410,Membrane,P78410__fc2b481f27d3f216,False,0,0.7361762723400007,Membrane;Membrane
Q9NXF7,Nucleus,Q9NXF7__989390fb99903d80,False,0,0.7360603753879941,Nucleus;Nucleus
Q4KMQ2,Membrane,Q32M45__1509fe9c1f8bc231,True,0,0.7356524169102329,Membrane;Membrane
P16109,Membrane,P16109__def353dc153b1f5f,False,0,0.7352237142349509,Membrane;Membrane
Q8TCC3,Mitochondrion,Q8TCC3__b8592fc9d49e6908,False,0,0.7345955198516736,Mitochondrion;Mitochondrion
Q9H7L9,Nucleus,Q9H7L9__a0f4a325accd1b35,False,0,0.7335183584306346,Nucleus;Nucleus
O00241,Membrane,O00241__058126c4333fc698,False,0,0.7333928842946541,Membrane;Membrane
P40225,Secreted,P40225__0f8a0b0300371e22,False,0,0.7332440685183084,Secreted;Secreted
O95980,Membrane,O95980__eed1f737e8589620,False,0,0.7327334711008227,Membrane;Membrane
Q7Z2W9,Mitochondrion,Q7Z2W9__822b1a993f856646,False,0,0.73151947479881,Mitochondrion;Mitochondrion
Q13461,Nucleus,Q13461__ae4997e4c96df650,False,0,0.7309114120496887,Nucleus;Nucleus
Q659A1,Nucleus,Q659A1__235a142a9f198288,True,0,0.7295721966998028,Nucleus;Nucleus
Q9NZJ9,Cytoplasm,Q96G61__1e8838c9307a475b,False,0,0.7293223002767286,Cytoplasm;Cytoplasm
Q92484,Secreted,Q92484__05307707daa67145,False,0,0.7278997853842759,Secreted;Secreted
P55197,Nucleus,P55197__5770ec3ff7fe1b5e,False,0,0.7267270189561162,Nucleus;Nucleus
Q9BVC5,Nucleus,Q9BVC5__909ebc754600b480,False,0,0.7259115915904373,Nucleus;Nucleus
P09466,Secreted,P09466__03db67f5ccc79c0e,False,0,0.7254737520161183,Secreted;Secreted
Q9BQA5,Nucleus,Q9BQA5__4ba24d152f79ff6e,True,0,0.7249844714890206,Nucleus;Nucleus
P30291,Nucleus,P30291__5ef1f29ae6c48b18,False,0,0.7248192362882993,Nucleus;Nucleus
Q9H999,Cytoplasm,Q9H999__d211f724098edc87,False,0,0.7243817956278944,Cytoplasm;Cytoplasm
Q9UHQ1,Nucleus,Q9UHQ1__88faf7359c47b5d7,False,0,0.7240258699045427,Nucleus;Nucleus
P20226,Nucleus,P20226__c8e9eda88b795f6a,False,0,0.7239958474780439,Nucleus;Nucleus
Q13356,Nucleus,Q13356__b945db30cfd89d6e,True,0,0.7236909013411308,Nucleus;Nucleus
Q9BYN8,Mitochondrion,Q9BYN8__d189093762109198,False,0,0.723283959054166,Mitochondrion;Mitochondrion
Q86V15,Nucleus,Q86V15__1fe2547d8fb5526d,False,0,0.7225738204313221,Nucleus;Nucleus
Q96QE3,Nucleus,Q96QE3__cc7e891bba9c449b,True,0,0.7213679093531933,Nucleus;Nucleus
P12524,Nucleus,P12524__60ae6c1c2f4bb6d6,False,0,0.7211772976806625,Nucleus;Nucleus
O60602,Membrane,O60602__3955f9ee05c01899,False,0,0.721068307459086,Membrane;Membrane
Q92917,Nucleus,Q92917__4b73d64b0465b0ed,False,0,0.7209448206229108,Nucleus;Nucleus
Q9NY74,Nucleus,Q9NY74__0b7e4108f2c87d48,True,0,0.7200622576003837,Nucleus;Nucleus
Q96HU1,Cytoplasm,Q96HU1__f0a17c175f8534ee,False,0,0.7200473070076612,Cytoplasm;Cytoplasm
Q5MJ70,Nucleus,Q5MJ70__09e992928e7eb75c,False,0,0.7184990923865353,Nucleus;Nucleus
Q8IU81,Nucleus,Q8IU81__0b5f3e244e32fbc2,False,0,0.7173073358437185,Nucleus;Nucleus
Q9Y2P7,Nucleus,O60765__7991d51d11a01c75,False,0,0.7164578053818225,Nucleus;Nucleus
O60242,Membrane,O60242__d6fa31c44d596ecf,False,0,0.7157901713335438,Membrane;Membrane
P28325,Secreted,P01034__ae318b9c984ac982,False,0,0.7156485209750288,Secreted;Secreted
P14151,Membrane,P14151__28ea52e4a2c9c8a4,False,0,0.7154362070065297,Membrane;Membrane
Q12952,Nucleus,Q12952__3a6860c45b5a93e5,False,0,0.7153506208987446,Nucleus;Nucleus
P54278,Nucleus,P54278__152668d47d44ad5b,False,0,0.7108724991452295,Nucleus;Nucleus
P04155,Secreted,P04155__22ce821f234da4df,False,0,0.7107667292311679,Secreted;Secreted
Q8NFJ6,Membrane,Q8NFJ6__0b1aaf1fdaee0ee1,False,0,0.7106728035587238,Membrane;Membrane
Q6P1L8,Mitochondrion,Q6P1L8__0fa981ec8dde3176,False,0,0.7100964547214325,Mitochondrion;Mitochondrion
O00478,Membrane,O00478__15475cf4e0aca2b7,False,0,0.7096037234629877,Membrane;Membrane
Q96PZ0,Nucleus,Q96PZ0__278a51068dea562c,False,0,0.7095839278344025,Nucleus;Nucleus
Q86UQ0,Nucleus,O60765__7991d51d11a01c75,False,0,0.7094813383220989,Nucleus;Nucleus
P20023,Membrane,P20023__8b918d84682153ef,False,0,0.7093084161422323,Membrane;Membrane
P27918,Secreted,P27918__6ca24511123cda9f,False,0,0.7090184797245243,Secreted;Secreted
P31942,Nucleus,P31942__a334502a36448009,False,0,0.7071714912450766,Nucleus;Nucleus
P08473,Membrane,P08473__1a916537b7b55589,False,0,0.7061291392303525,Membrane;Membrane
P27469,Mitochondrion,P27469__c4b27ec2ead6efbc,False,0,0.7052979814159855,Mitochondrion;Mitochondrion
P52756,Nucleus,P52756__83fff9e7321f503d,False,0,0.7041945659054402,Nucleus;Nucleus
Q8N9N8,Nucleus,Q8N9N8__622812cdd3c78680,False,0,0.7036145576958241,Nucleus;Nucleus
Q92583,Secreted,P13500__3812ea62049d89f0,False,0,0.7034654315938343,Secreted;Secreted
P30530,Membrane,P30530__0e1b606ba4a2733b,False,0,0.7034206984904127,Membrane;Membrane
Q96T54,Membrane,Q96T54__0f5369a8ecf84e08,False,0,0.7024986494257636,Membrane;Membrane
P07766,Membrane,P07766__5a043cd319d3f196,False,0,0.7020028736014794,Membrane;Membrane
P01241,Secreted,P01241__8fb62f9161f42d75,False,0,0.7002406281227613,Secreted;Secreted
Q5T0F9,Nucleus,Q5T0F9__8922a4d838637430,False,0,0.6987282510608591,Nucleus;Nucleus
Q8NHW3,Nucleus,Q8NHW3__d3ac52c19747aba3,False,0,0.6984053244519067,Nucleus;Nucleus
P21506,Nucleus,O60765__7991d51d11a01c75,False,0,0.6981825945017716,Nucleus;Nucleus
Q9UL49,Nucleus,Q9UL49__91ec4977e5f1706f,False,0,0.6979503506788289,Nucleus;Nucleus
Q9BWX1,Nucleus,Q9BWX1__c1c0a30f9f02253e,False,0,0.6968684588745062,Nucleus;Nucleus
O94892,Nucleus,O60765__7991d51d11a01c75,True,0,0.6963960618177132,Nucleus;Nucleus
Q05D32,Nucleus,Q05D32__675c976a1c1b4121,False,0,0.6962586560985136,Nucleus;Nucleus
Q13111,Nucleus,Q13111__f44bfabca3e73489,True,0,0.6954543125370336,Nucleus;Nucleus
Q71SY5,Nucleus,Q71SY5__6be46c80ad30e14b,False,0,0.6951824127973205,Nucleus;Nucleus
Q15762,Membrane,Q15762__91ea612f8d44c426,True,0,0.693433393547634,Membrane;Membrane
Q7Z7J5,Nucleus,Q7Z7J5__98214478fb4edc6d,False,0,0.6927951099707541,Nucleus;Nucleus
Q9UBP6,Nucleus,Q9UBP6__eb8dd1cbc59f1355,False,0,0.6927054462040628,Nucleus;Nucleus
Q3YBR2,Nucleus,Q3YBR2__89b90be10d3feea8,False,0,0.6920828009135405,Nucleus;Nucleus
P82912,Mitochondrion,P82912__79e0b9ceb4449790,False,0,0.6917994628446951,Mitochondrion;Mitochondrion
P0DTU3,Membrane,P0DSE1__714768df614d4210,False,0,0.6912881113655708,Membrane;Membrane
B6A8C7,Membrane,B6A8C7__c24b03d9d13d754f,False,0,0.690966207323962,Membrane;Membrane
Q9NX70,Nucleus,Q9NX70__1a307d772d6cb3ff,False,0,0.6901772813956502,Nucleus;Nucleus
Q6ZSS7,Membrane,Q6ZSS7__7ba155b16e0575d2,False,0,0.6898898110937993,Membrane;Membrane
P0CG12,Nucleus,P0CG12__88be69c5a9b64278,False,0,0.6897475614125143,Nucleus;Nucleus
Q96E11,Mitochondrion,Q96E11__6a64a32f8cbedb4f,False,0,0.6890479728767308,Mitochondrion;Mitochondrion
P17947,Nucleus,P17947__297ab89000ff919c,False,0,0.6888926348358504,Nucleus;Nucleus
G2XKQ0,Nucleus,G2XKQ0__badc20fa89b7cf54,True,0,0.6878082843386544,Nucleus;Nucleus
Q86YC2,Nucleus,Q86YC2__848e1c837f05f814,True,0,0.6858144055433415,Nucleus;Nucleus
P23378,Mitochondrion,P23378__1b851de535e522d4,False,0,0.6855137242379243,Mitochondrion;Mitochondrion
Q6PP77,Membrane,Q5GH77__fa1607e6a8236eae,False,0,0.6841028756453041,Membrane;Membrane
Q7Z5Q5,Nucleus,Q7Z5Q5__b7628c21eae270b0,False,0,0.6829180222022244,Nucleus;Nucleus
P82650,Mitochondrion,P82650__cb34554f21906984,False,0,0.6822463146174604,Mitochondrion;Mitochondrion
Q6PI98,Nucleus,Q6PI98__a57ffed66c853b6d,False,0,0.6810286943990327,Nucleus;Nucleus
Q8NFU5,Nucleus,Q8NFU5__7ec1dc2b8d34ae79,False,0,0.6802576308495578,Nucleus;Nucleus
P02675,Secreted,P02675__099d334605bfb4ed,False,0,0.680257171007964,Secreted;Secreted
Q86YT5,Membrane,Q86YT5__35aa22d6cddd672e,False,0,0.6799969473461639,Membrane;Membrane
Q9H0E9,Nucleus,Q9H0E9__6e98aa7bc4184b08,False,0,0.6796505859517454,Nucleus;Nucleus
O60741,Membrane,O60741__83227a96b390256f,False,0,0.6791899623961322,Membrane;Membrane
Q6UWT2,Secreted,Q6UWT2__bc988cc3f338d6e1,False,0,0.6784639828658052,Secreted;Secreted
P35498,Membrane,P35498__df512f038af3c758,False,0,0.6783296235252859,Membrane;Membrane
Q16534,Nucleus,Q16534__4f090f1df73edb9a,False,0,0.6773004291939215,Nucleus;Nucleus
Q8IYD8,Nucleus,Q8IYD8__719b0768a65b1a17,False,0,0.6766634020277893,Nucleus;Nucleus
P78371,Cytoplasm,P78371__a3b781856b0a8144,False,0,0.6757246014786062,Cytoplasm;Cytoplasm
Q9NVU0,Nucleus,Q9NVU0__56877a4d15fd926a,False,0,0.6745589706670765,Nucleus;Nucleus
Q86T26,Membrane,Q86T26__f9e95c6de6042583,False,0,0.6744247900792593,Membrane;Membrane
Q14202,Nucleus,Q14202__2d8e92b90ea07255,False,0,0.674346841306629,Nucleus;Nucleus
Q9Y6X5,Membrane,Q6UWR7__cefbb77774f62820,False,0,0.6733782284901728,Membrane;Membrane
Q13207,Nucleus,Q13207__adfc8e2e90887e70,False,0,0.6723563257268904,Nucleus;Nucleus
Q495A1,Membrane,Q495A1__22dc14d09647814c,True,0,0.670217040994137,Membrane;Membrane
Q9NR46,Cytoplasm,Q9NR46__8d3d5bc323dd4053,False,0,0.669428424650585,Cytoplasm;Cytoplasm
Q9Y2I2,Membrane,Q96CW9__da208c5ab31eae8b,False,0,0.6685976719130031,Membrane;Membrane
Q9Y4C2,Membrane,Q9Y4C2__97704802fe6eeda1,True,0,0.6685851233043218,Membrane;Membrane
Q9Y253,Nucleus,Q9Y253__bd58c0aff528af69,True,0,0.6684848983092344,Nucleus;Nucleus
Q8NAC3,Membrane,Q8NAC3__06ed51773a347aca,True,0,0.6680448726337493,Membrane;Membrane
P50135,Cytoplasm,P50135__3a30db52eac79e9b,False,0,0.667789879693754,Cytoplasm;Cytoplasm
O94864,Nucleus,O94864__f6b09aa6a4f5b67c,False,0,0.6677371383234946,Nucleus;Nucleus
Q9UGT4,Membrane,Q9UGT4__9d136142edc3006c,True,0,0.6664244294940498,Membrane;Membrane
Q96A35,Mitochondrion,Q96A35__719892d7179bc419,False,0,0.666374426244076,Mitochondrion;Mitochondrion
P39880,Nucleus,P39880__4a192b91f7ea673e,False,0,0.6657738358558831,Nucleus;Nucleus
Q14562,Nucleus,Q14562__1e8a0bd7316396f9,False,0,0.6656576548932684,Nucleus;Nucleus
Q6P4F7,Nucleus,Q6P4F7__5ed0ca7dee82fd42,False,0,0.6653879587645128,Nucleus;Nucleus
Q8N1G2,Nucleus,Q8N1G2__26826a16d738919c,False,0,0.6651221257753144,Nucleus;Nucleus
P01215,Secreted,P01215__3b00b149fb9cf76d,False,0,0.664813754869522,Secreted;Secreted
O75879,Mitochondrion,O75879__fbc57757d126479d,False,0,0.6648100542262585,Mitochondrion;Mitochondrion
Q9Y3B7,Mitochondrion,Q9Y3B7__19e32019f4b0e896,False,0,0.6644219345832418,Mitochondrion;Mitochondrion
O15514,Nucleus,O15514__b93a8364e2c5dd30,False,0,0.6643297405528458,Nucleus;Nucleus
Q9GZU8,Nucleus,Q9GZU8__951f2a8cac5a9ccf,False,0,0.6620939610879184,Nucleus;Nucleus
Q9Y2Y4,Nucleus,Q9Y2Y4__685ba56686cd9c9f,True,0,0.6615656438828783,Nucleus;Nucleus
Q9Y6E2,Cytoplasm,Q9Y6E2__3c8bbda540f760b4,False,0,0.660938630343446,Cytoplasm;Cytoplasm
P32418,Membrane,P32418__db3ee956b37e2f9f,False,0,0.6591224049880873,Membrane;Membrane
P09661,Nucleus,P09661__5c7a9717121a9109,False,0,0.6583715410490607,Nucleus;Nucleus
P20264,Nucleus,P20264__8467c6741f2857ca,False,0,0.6568737763913632,Nucleus;Nucleus
Q9H765,Cytoplasm,Q9H765__7f4164d7aabc012e,False,0,0.6560556501679061,Cytoplasm;Cytoplasm
P08514,Membrane,P08514__e85172b63418bae3,False,0,0.6559912245817966,Membrane;Membrane
Q6B0I6,Nucleus,Q6B0I6__5a63358615cb51a7,False,0,0.6556713247269486,Nucleus;Nucleus
Q8WV37,Nucleus,O60765__7991d51d11a01c75,False,0,0.6554173677971453,Nucleus;Nucleus
Q96KN4,Cytoplasm,Q96KN4__17229c832105841a,False,0,0.654915253193889,Cytoplasm;Cytoplasm
P20702,Membrane,P20702__ff28f3995e32b234,False,0,0.6525452619068205,Membrane;Membrane
O75486,Nucleus,O75486__575705e754a8553c,False,0,0.6513743744699858,Nucleus;Nucleus
Q9NP92,Mitochondrion,Q9NP92__fec04043948fe942,False,0,0.6507395595664552,Mitochondrion;Mitochondrion
Q8IXH8,Membrane,Q8IXH8__b46e7812a794e32a,False,0,0.650540518194681,Membrane;Membrane
Q13405,Mitochondrion,Q13405__96b6b14d746a301d,False,0,0.6504878985101865,Mitochondrion;Mitochondrion
Q969P6,Mitochondrion,Q969P6__870711ec3c49f0f0,False,0,0.6502846865937026,Mitochondrion;Mitochondrion
Q401N2,Membrane,Q401N2__e5364fe133458416,False,0,0.650265404833122,Membrane;Membrane
Q7Z410,Membrane,Q7Z410__daeef2c6081d449e,False,0,0.6500739750979176,Membrane;Membrane
Q9BYC8,Mitochondrion,Q9BYC8__56cddf47c1ee4458,False,0,0.6500652745750637,Mitochondrion;Mitochondrion
P28827,Membrane,P28827__df563f7892d7a8dd,True,0,0.649936459183841,Membrane;Membrane
Q9UNP9,Nucleus,Q9UNP9__89a8318ba55ab9ba,False,0,0.6496318529453562,Nucleus;Nucleus
Q9NZI5,Nucleus,Q8TE85__7d10818504bb7d32,False,0,0.6469251404228029,Nucleus;Nucleus
Q16576,Nucleus,Q16576__7754e9cd54f21012,False,0,0.6457807872041286,Nucleus;Nucleus
Q8WTT0,Membrane,Q6EIG7__4332a5c8f8f77e85,False,0,0.6454147523186844,Membrane;Membrane
P83111,Mitochondrion,P83111__bea3f92726a3dc44,False,0,0.6442845032619186,Mitochondrion;Mitochondrion
Q8N9M5,Membrane,Q8N9M5__c005eec0e2a5a33c,True,0,0.643722290355273,Membrane;Membrane
Q9NPF0,Membrane,Q9NPF0__3cb21f73f020b0f1,False,0,0.6424436532378572,Membrane;Membrane
Q8WXE1,Nucleus,Q8WXE1__650351c2cd5cf77e,True,0,0.6421500342205215,Nucleus;Nucleus
Q5XKR4,Nucleus,Q5XKR4__0abf048da7d74e19,False,0,0.6418394118234086,Nucleus;Nucleus
Q9Y210,Membrane,P48995__0b3c67de268a6557,False,0,0.6418265884814986,Membrane;Membrane
Q92956,Membrane,Q92956__eb434d71e396774b,False,0,0.6406298478105297,Membrane;Membrane
Q9ULJ3,Nucleus,Q9ULJ3__fea82979480a8292,True,0,0.639094407517125,Nucleus;Nucleus
Q15726,Secreted,Q15726__d5267e171e93b270,False,0,0.6362128128366595,Secreted;Secreted
Q9NZG7,Membrane,Q9NZG7__f76749dc37bf74ef,False,0,0.6360396458477477,Membrane;Membrane
P83916,Nucleus,P83916__5cf91f43af5d1678,True,0,0.6351582127788685,Nucleus;Nucleus
Q6P1M3,Cytoplasm,Q6P1M3__c3922a208f078429,True,0,0.6350327609420783,Cytoplasm;Cytoplasm
Q9H3T3,Membrane,Q9H3T3__0d9a14b1281286e4,False,0,0.6348005323453048,Membrane;Membrane
Q92637,Membrane,Q92637__1d85341bf49cdb7f,False,0,0.6347493530296643,Membrane;Membrane
O60293,Nucleus,O60293__8b297b34c62bc19c,True,0,0.6344510480311918,Nucleus;Nucleus
P83881,Cytoplasm,P83881__79f38bfbc7f5435e,False,0,0.631675905105552,Cytoplasm;Cytoplasm
Q9Y6F8,Nucleus,Q9Y6F8__4defde59a1d7277c,False,0,0.630958100110947,Nucleus;Nucleus
Q8NHV9,Nucleus,Q8NHV9__dd57e6b3d0594ec5,False,0,0.6304811118897635,Nucleus;Nucleus
O43827,Secreted,O43827__dd9273956c080a6c,False,0,0.628658704974654,Secreted;Secreted
Q9UL51,Membrane,Q9P1Z3__3e0e83c7902bf8cb,False,0,0.6282574334535906,Membrane;Membrane
Q96SI1,Nucleus,Q719H9__4823bde8c3d43195,False,0,0.6278352097521881,Nucleus;Nucleus
P08913,Membrane,O14804__e1509937826bd69d,False,0,0.6270864275203171,Membrane;Membrane
O94782,Nucleus,O94782__f35520aaf9cb6853,False,0,0.6265039676167681,Nucleus;Nucleus
Q9BWT3,Nucleus,Q9BWT3__4f5c6a85b6623c7d,False,0,0.6260565777496062,Nucleus;Nucleus
Q58WW2,Nucleus,Q58WW2__a81ceb2f0fd66bcd,False,0,0.6254282008892997,Nucleus;Nucleus
Q9UI32,Mitochondrion,Q9UI32__a7296309eecd4f50,False,0,0.6242269897629278,Mitochondrion;Mitochondrion
P62891,Cytoplasm,P62891__ee67430588c9d87b,False,0,0.6237249018184834,Cytoplasm;Cytoplasm
Q96JA1,Membrane,Q96JA1__ef96e420d4ceeb6b,False,0,0.6229106100699069,Membrane;Membrane
Q9ULI0,Nucleus,Q6PL18__7db2f33ffda54052,True,0,0.6215104974899717,Nucleus;Nucleus
Q32M45,Membrane,Q32M45__1509fe9c1f8bc231,True,0,0.6212257518280597,Membrane;Membrane
P40227,Cytoplasm,P40227__84f93c810a987631,False,0,0.6208959577489355,Cytoplasm;Cytoplasm
Q14320,Nucleus,Q14320__e7d25201fcb1a735,False,0,0.6203625419938217,Nucleus;Nucleus
Q6P1J9,Nucleus,Q6P1J9__8269b309beedd8ae,False,0,0.6202148309030493,Nucleus;Nucleus
P01574,Secreted,P01574__783298856c3779f3,False,0,0.6176493215796526,Secreted;Secreted
Q15916,Nucleus,Q15916__136343cc5f144193,False,0,0.6176232823756793,Nucleus;Nucleus
P84098,Cytoplasm,P84098__240407bea5b0c964,False,0,0.617372677194637,Cytoplasm;Cytoplasm
P54725,Nucleus,P54725__cc5c4c20c67dd011,False,0,0.6146773638944383,Nucleus;Nucleus
P42772,Cytoplasm,P42772__5ed6a8a4bcd54823,True,0,0.6134388013497177,Cytoplasm;Cytoplasm
Q9P1Z3,Membrane,Q9P1Z3__3e0e83c7902bf8cb,False,0,0.6133622244042161,Membrane;Membrane
Q9NZI7,Nucleus,Q12800__d7520ea932afc672,False,0,0.611919904693564,Nucleus;Nucleus
P67870,Nucleus,P67870__feabc8446b38eaba,False,0,0.6117556142000133,Nucleus;Nucleus
P32969,Cytoplasm,P32969__7a65806f0880dec8,False,0,0.6116263062277897,Cytoplasm;Cytoplasm
P59901,Membrane,P59901__6c29d8da608bde3f,False,0,0.6111190454820156,Membrane;Membrane
O43812,Nucleus,O43812__8b4b5a051fc5cc4b,True,0,0.6111085051815573,Nucleus;Nucleus
Q9UIB8,Membrane,Q9UIB8__54fbd30ada53cdab,False,0,0.6105727938655624,Membrane;Membrane
Q9UK05,Secreted,Q6KF10__73f870c569d62821,False,0,0.6100810570476078,Secreted;Secreted
Q9UQ84,Nucleus,Q9UQ84__4dabd517c63ce9df,True,0,0.608661803068195,Nucleus;Nucleus
Q9H892,Cytoplasm,Q9H892__e434b9022bf6208d,False,0,0.6085307621172931,Cytoplasm;Cytoplasm
Q96I25,Nucleus,Q96I25__861a96831cc35aaa,False,0,0.6080594578023435,Nucleus;Nucleus
P0DSE1,Membrane,P0DSE1__714768df614d4210,False,0,0.6080292062335679,Membrane;Membrane
Q9BT43,Nucleus,Q9BT43__7254a0e93197e082,False,0,0.6079958642577801,Nucleus;Nucleus
Q9BSM1,Nucleus,Q9BSM1__b404c21ce090fbbb,False,0,0.60750401254945,Nucleus;Nucleus
Q9Y666,Membrane,Q9Y666__f33463a6a3752ed3,False,0,0.606935778966426,Membrane;Membrane
Q99666,Cytoplasm,Q99666__e0e47132c6f0ebf9,False,0,0.606290805296889,Cytoplasm;Cytoplasm
Q92598,Cytoplasm,Q92598__b7f116dbf7508c69,False,0,0.6062592731448191,Cytoplasm;Cytoplasm
Q96CB8,Nucleus,Q96CB8__cdb8c037136728cb,False,0,0.6061617998612445,Nucleus;Nucleus
Q9NVE5,Cytoplasm,Q9NVE5__e11e06c9d2a77680,False,0,0.6058212973123229,Cytoplasm;Cytoplasm
Q13263,Nucleus,Q13263__38e03042644ff74e,True,0,0.6056013259978211,Nucleus;Nucleus
Q8IVS2,Mitochondrion,Q8IVS2__9cb270eee2ba31f3,False,0,0.6038463784209643,Mitochondrion;Mitochondrion
Q96QR8,Nucleus,Q96QR8__c7d89195be5dd577,False,0,0.6036858944858341,Nucleus;Nucleus
O95365,Nucleus,O95365__f4b03ff915640038,True,0,0.602778889763972,Nucleus;Nucleus
